#id	length	GC	avg.qual	sample
SRR23295636.55827	1437	55.46	76.22	SRR23295636
SRR23295636.55828	1487	54.07	22.57	SRR23295636
SRR23295636.55829	1481	49.56	93.00	SRR23295636
SRR23295636.55830	1481	49.56	34.11	SRR23295636
SRR23295636.55831	1474	54.27	93.00	SRR23295636
SRR23295636.55832	1481	49.56	92.99	SRR23295636
SRR23295636.55833	1481	49.56	90.76	SRR23295636
SRR23295636.55834	1421	56.23	75.01	SRR23295636
SRR23295636.55835	1445	56.89	70.07	SRR23295636
SRR23295636.55836	1417	59.35	25.99	SRR23295636
SRR23295636.55837	1480	49.46	33.96	SRR23295636
SRR23295636.55838	1480	49.32	43.74	SRR23295636
SRR23295636.55839	1474	54.27	43.66	SRR23295636
SRR23295636.55840	1421	51.23	91.93	SRR23295636
SRR23295636.55841	1479	49.56	30.19	SRR23295636
SRR23295636.55842	1481	49.49	35.47	SRR23295636
SRR23295636.55843	1424	57.65	93.00	SRR23295636
SRR23295636.55844	1439	55.18	93.00	SRR23295636
SRR23295636.55845	1481	49.49	80.43	SRR23295636
SRR23295636.55846	1450	56.41	25.65	SRR23295636
SRR23295636.55847	1481	49.49	33.18	SRR23295636
SRR23295636.55848	1448	58.98	52.55	SRR23295636
SRR23295636.55849	1480	49.53	42.15	SRR23295636
SRR23295636.55850	1433	57.15	25.75	SRR23295636
SRR23295636.55851	1475	54.24	29.94	SRR23295636
SRR23295636.55852	1481	49.56	91.97	SRR23295636
SRR23295636.55853	1451	57.13	44.62	SRR23295636
SRR23295636.55854	1474	54.34	69.45	SRR23295636
SRR23295636.55855	1474	54.27	55.68	SRR23295636
SRR23295636.55856	1482	49.53	34.98	SRR23295636
SRR23295636.55857	1473	54.24	54.23	SRR23295636
SRR23295636.55858	1444	55.96	24.16	SRR23295636
SRR23295636.55859	1383	44.54	93.00	SRR23295636
SRR23295636.55860	1486	49.60	22.79	SRR23295636
SRR23295636.55861	1482	49.46	32.80	SRR23295636
SRR23295636.55862	1458	53.50	39.68	SRR23295636
SRR23295636.55863	1478	49.39	37.36	SRR23295636
SRR23295636.55864	1395	56.34	23.79	SRR23295636
SRR23295636.55865	1448	51.38	92.97	SRR23295636
SRR23295636.55866	1481	49.49	45.11	SRR23295636
SRR23295636.55867	1481	49.49	93.00	SRR23295636
SRR23295636.55868	1449	56.38	21.43	SRR23295636
SRR23295636.55869	1480	49.53	44.93	SRR23295636
SRR23295636.55870	1481	49.49	35.71	SRR23295636
SRR23295636.55871	1484	51.42	31.92	SRR23295636
SRR23295636.55872	1471	51.87	92.92	SRR23295636
SRR23295636.55873	1481	49.56	93.00	SRR23295636
SRR23295636.55874	1481	49.56	59.91	SRR23295636
SRR23295636.55875	1482	49.53	47.44	SRR23295636
SRR23295636.55876	1480	49.46	63.69	SRR23295636
SRR23295636.55877	1486	49.60	24.78	SRR23295636
SRR23295636.55878	1471	49.83	21.25	SRR23295636
SRR23295636.55879	1472	54.14	36.67	SRR23295636
SRR23295636.55880	1473	54.85	26.39	SRR23295636
SRR23295636.55881	1486	51.08	28.22	SRR23295636
SRR23295636.55882	1481	49.43	92.15	SRR23295636
SRR23295636.55883	1481	49.56	55.13	SRR23295636
SRR23295636.55884	1481	49.56	93.00	SRR23295636
SRR23295636.55885	1481	49.49	37.68	SRR23295636
SRR23295636.55886	1474	59.16	23.87	SRR23295636
SRR23295636.55887	1479	48.28	28.33	SRR23295636
SRR23295636.55888	1481	49.49	92.98	SRR23295636
SRR23295636.55889	1455	55.26	23.47	SRR23295636
SRR23295636.55890	1419	51.23	31.62	SRR23295636
SRR23295636.55891	1484	49.53	28.38	SRR23295636
SRR23295636.55892	1487	49.70	24.07	SRR23295636
SRR23295636.55893	1482	49.39	37.71	SRR23295636
SRR23295636.55894	1487	49.56	25.46	SRR23295636
SRR23295636.55895	1481	49.49	39.58	SRR23295636
SRR23295636.55896	1483	49.63	28.02	SRR23295636
SRR23295636.55897	1480	49.53	32.65	SRR23295636
SRR23295636.55898	1481	49.63	30.41	SRR23295636
SRR23295636.55899	1447	55.63	42.60	SRR23295636
SRR23295636.55900	1444	57.83	84.83	SRR23295636
SRR23295636.55901	1481	49.43	93.00	SRR23295636
SRR23295636.55902	1481	49.56	88.04	SRR23295636
SRR23295636.55903	1482	49.53	78.19	SRR23295636
SRR23295636.55904	1478	49.53	29.13	SRR23295636
SRR23295636.55905	1471	51.87	75.40	SRR23295636
SRR23295636.55906	1443	55.93	27.78	SRR23295636
SRR23295636.55907	1427	56.83	25.19	SRR23295636
SRR23295636.55908	1485	50.84	47.60	SRR23295636
SRR23295636.55909	1452	65.01	93.00	SRR23295636
SRR23295636.55910	1471	51.87	65.73	SRR23295636
SRR23295636.55911	1473	54.31	44.68	SRR23295636
SRR23295636.55912	1481	49.56	93.00	SRR23295636
SRR23295636.55913	1468	50.41	27.99	SRR23295636
SRR23295636.55914	1484	49.39	37.68	SRR23295636
SRR23295636.55915	1482	49.39	61.37	SRR23295636
SRR23295636.55916	1453	49.69	52.14	SRR23295636
SRR23295636.55917	1451	56.03	27.86	SRR23295636
SRR23295636.55918	1423	55.66	93.00	SRR23295636
SRR23295636.55919	1480	49.59	28.41	SRR23295636
SRR23295636.55920	1447	56.19	76.17	SRR23295636
SRR23295636.55921	1404	55.77	21.11	SRR23295636
SRR23295636.55922	1387	56.02	86.16	SRR23295636
SRR23295636.55923	1480	49.46	36.05	SRR23295636
SRR23295636.55924	1482	49.53	92.98	SRR23295636
SRR23295636.55925	1444	57.20	25.49	SRR23295636
SRR23295636.55926	1483	49.49	36.11	SRR23295636
SRR23295636.55927	1480	49.53	35.44	SRR23295636
SRR23295636.55928	1453	52.31	33.15	SRR23295636
SRR23295636.55929	1481	49.49	92.97	SRR23295636
SRR23295636.55930	1474	54.34	75.91	SRR23295636
SRR23295636.55931	1481	49.56	38.56	SRR23295636
SRR23295636.55932	1482	49.53	30.76	SRR23295636
SRR23295636.55933	1438	53.06	93.00	SRR23295636
SRR23295636.55934	1481	49.49	51.75	SRR23295636
SRR23295636.55935	1481	49.49	93.00	SRR23295636
SRR23295636.55936	1447	55.43	93.00	SRR23295636
SRR23295636.55937	1487	54.00	25.53	SRR23295636
SRR23295636.55938	1485	49.56	27.64	SRR23295636
SRR23295636.55939	1456	57.14	32.87	SRR23295636
SRR23295636.55940	1474	54.34	78.46	SRR23295636
SRR23295636.55941	1485	55.35	45.72	SRR23295636
SRR23295636.55942	1481	49.56	34.58	SRR23295636
SRR23295636.55943	1516	50.86	93.00	SRR23295636
SRR23295636.55944	1412	55.17	27.91	SRR23295636
SRR23295636.55945	1482	49.53	45.71	SRR23295636
SRR23295636.55946	1481	49.49	89.80	SRR23295636
SRR23295636.55947	1481	49.56	70.98	SRR23295636
SRR23295636.55948	1477	54.23	29.04	SRR23295636
SRR23295636.55949	1484	55.39	53.79	SRR23295636
SRR23295636.55950	1483	49.63	33.36	SRR23295636
SRR23295636.55951	1481	49.56	83.43	SRR23295636
SRR23295636.55952	1477	49.42	27.79	SRR23295636
SRR23295636.55953	1481	49.56	88.69	SRR23295636
SRR23295636.55954	1420	50.92	65.73	SRR23295636
SRR23295636.55955	1477	49.63	32.79	SRR23295636
SRR23295636.55956	1482	49.60	93.00	SRR23295636
SRR23295636.55957	1486	54.44	41.40	SRR23295636
SRR23295636.55958	1481	49.43	66.32	SRR23295636
SRR23295636.55959	1460	54.38	32.04	SRR23295636
SRR23295636.55960	1482	49.53	38.64	SRR23295636
SRR23295636.55961	1458	49.86	44.53	SRR23295636
SRR23295636.55962	1484	52.56	40.44	SRR23295636
SRR23295636.55963	1481	49.49	69.83	SRR23295636
SRR23295636.55964	1474	54.34	44.34	SRR23295636
SRR23295636.55965	1481	49.56	37.64	SRR23295636
SRR23295636.55966	1481	49.49	44.07	SRR23295636
SRR23295636.55967	1481	49.49	32.47	SRR23295636
SRR23295636.55968	1481	49.43	32.19	SRR23295636
SRR23295636.55969	1481	49.29	41.53	SRR23295636
SRR23295636.55970	1402	52.78	31.64	SRR23295636
SRR23295636.55971	1494	49.87	25.36	SRR23295636
SRR23295636.55972	1481	50.78	24.01	SRR23295636
SRR23295636.55973	1481	49.49	36.57	SRR23295636
SRR23295636.55974	1466	56.07	25.42	SRR23295636
SRR23295636.55975	1481	49.29	37.22	SRR23295636
SRR23295636.55976	1409	39.39	66.07	SRR23295636
SRR23295636.55977	1439	57.12	93.00	SRR23295636
SRR23295636.55978	1496	49.60	28.89	SRR23295636
SRR23295636.55979	1472	58.22	26.99	SRR23295636
SRR23295636.55980	1481	49.49	38.31	SRR23295636
SRR23295636.55981	1481	49.49	58.53	SRR23295636
SRR23295636.55982	1481	49.56	38.71	SRR23295636
SRR23295636.55983	1483	49.56	35.82	SRR23295636
SRR23295636.55984	1485	50.30	91.71	SRR23295636
SRR23295636.55985	1480	54.26	24.86	SRR23295636
SRR23295636.55986	1495	49.77	21.53	SRR23295636
SRR23295636.55987	1495	52.51	93.00	SRR23295636
SRR23295636.55988	1481	49.43	30.72	SRR23295636
SRR23295636.55989	1481	49.56	92.93	SRR23295636
SRR23295636.55990	1481	49.56	29.10	SRR23295636
SRR23295636.55991	1479	49.63	25.06	SRR23295636
SRR23295636.55992	1449	57.69	93.00	SRR23295636
SRR23295636.55993	1481	49.56	54.70	SRR23295636
SRR23295636.55994	1472	54.21	50.67	SRR23295636
SRR23295636.55995	1473	54.24	30.25	SRR23295636
SRR23295636.55996	1483	49.09	85.42	SRR23295636
SRR23295636.55997	1451	56.44	93.00	SRR23295636
SRR23295636.55998	1482	49.53	29.32	SRR23295636
SRR23295636.55999	1387	56.52	92.69	SRR23295636
SRR23295636.56000	1481	49.49	45.69	SRR23295636
SRR23295636.56001	1480	49.32	36.83	SRR23295636
SRR23295636.56002	1456	54.46	24.65	SRR23295636
SRR23295636.56003	1482	49.53	70.09	SRR23295636
SRR23295636.56004	1474	54.27	93.00	SRR23295636
SRR23295636.56005	1494	49.46	21.52	SRR23295636
SRR23295636.56006	1434	56.42	45.54	SRR23295636
SRR23295636.56007	1484	55.32	40.56	SRR23295636
SRR23295636.56008	1446	55.81	27.18	SRR23295636
SRR23295636.56009	1475	54.31	37.21	SRR23295636
SRR23295636.56010	1476	55.22	22.01	SRR23295636
SRR23295636.56012	1472	53.87	43.36	SRR23295636
SRR23295636.56013	1446	57.26	27.52	SRR23295636
SRR23295636.56014	1505	51.69	23.32	SRR23295636
SRR23295636.56015	1474	54.34	91.80	SRR23295636
SRR23295636.56016	1492	57.44	22.13	SRR23295636
SRR23295636.56017	1484	56.47	25.06	SRR23295636
SRR23295636.56018	1481	49.56	72.67	SRR23295636
SRR23295636.56019	1481	49.56	79.50	SRR23295636
SRR23295636.56020	1477	54.64	21.95	SRR23295636
SRR23295636.56021	1485	50.44	22.53	SRR23295636
SRR23295636.56022	1481	49.56	31.92	SRR23295636
SRR23295636.56023	1470	50.61	23.12	SRR23295636
SRR23295636.56024	1481	49.56	93.00	SRR23295636
SRR23295636.56025	1481	49.49	50.58	SRR23295636
SRR23295636.56026	1482	49.53	57.37	SRR23295636
SRR23295636.56027	1444	57.06	61.59	SRR23295636
SRR23295636.56028	1483	49.49	30.95	SRR23295636
SRR23295636.56029	1472	54.35	35.90	SRR23295636
SRR23295636.56030	1483	54.35	24.30	SRR23295636
SRR23295636.56031	1478	57.10	73.58	SRR23295636
SRR23295636.56032	1475	54.17	28.08	SRR23295636
SRR23295636.56033	1481	49.56	69.78	SRR23295636
SRR23295636.56034	1447	55.63	27.64	SRR23295636
SRR23295636.56035	1480	50.27	35.68	SRR23295636
SRR23295636.56036	1474	54.41	28.64	SRR23295636
SRR23295636.56037	1481	49.56	60.69	SRR23295636
SRR23295636.56038	1474	54.34	74.14	SRR23295636
SRR23295636.56039	1461	55.44	26.61	SRR23295636
SRR23295636.56040	1482	49.53	84.97	SRR23295636
SRR23295636.56041	1481	49.56	33.74	SRR23295636
SRR23295636.56042	1482	49.53	78.75	SRR23295636
SRR23295636.56043	1446	57.26	24.00	SRR23295636
SRR23295636.56044	1481	49.56	91.62	SRR23295636
SRR23295636.56045	1481	49.56	93.00	SRR23295636
SRR23295636.56046	1481	49.56	43.48	SRR23295636
SRR23295636.56047	1439	53.44	88.62	SRR23295636
SRR23295636.56049	1481	49.56	93.00	SRR23295636
SRR23295636.56050	1462	50.75	22.08	SRR23295636
SRR23295636.56051	1482	49.53	48.25	SRR23295636
SRR23295636.56052	1492	55.09	25.49	SRR23295636
SRR23295636.56053	1481	49.56	74.24	SRR23295636
SRR23295636.56054	1407	56.43	33.85	SRR23295636
SRR23295636.56055	1482	49.46	37.68	SRR23295636
SRR23295636.56056	1488	51.21	92.98	SRR23295636
SRR23295636.56057	1453	57.33	21.19	SRR23295636
SRR23295636.56058	1481	49.49	92.99	SRR23295636
SRR23295636.56059	1483	49.83	26.30	SRR23295636
SRR23295636.56061	1481	49.56	38.95	SRR23295636
SRR23295636.56062	1482	49.60	36.58	SRR23295636
SRR23295636.56063	1481	49.56	93.00	SRR23295636
SRR23295636.56064	1481	49.56	93.00	SRR23295636
SRR23295636.56065	1421	56.02	24.45	SRR23295636
SRR23295636.56066	1481	49.56	32.91	SRR23295636
SRR23295636.56067	1481	49.36	36.08	SRR23295636
SRR23295636.56068	1479	55.04	30.53	SRR23295636
SRR23295636.56069	1480	49.32	40.70	SRR23295636
SRR23295636.56070	1476	54.40	40.61	SRR23295636
SRR23295636.56071	1475	54.17	34.27	SRR23295636
SRR23295636.56072	1465	57.27	35.38	SRR23295636
SRR23295636.56073	1484	49.66	25.03	SRR23295636
SRR23295636.56074	1454	51.51	29.22	SRR23295636
SRR23295636.56075	1481	49.49	41.04	SRR23295636
SRR23295636.56076	1438	45.13	93.00	SRR23295636
SRR23295636.56077	1459	55.04	25.07	SRR23295636
SRR23295636.56078	1447	55.91	32.25	SRR23295636
SRR23295636.56079	1468	54.50	26.44	SRR23295636
SRR23295636.56080	1481	49.49	42.04	SRR23295636
SRR23295636.56081	1458	52.47	93.00	SRR23295636
SRR23295636.56082	1481	49.56	93.00	SRR23295636
SRR23295636.56083	1481	49.56	92.97	SRR23295636
SRR23295636.56084	1468	49.86	26.17	SRR23295636
SRR23295636.56085	1470	51.97	53.11	SRR23295636
SRR23295636.56086	1483	49.56	24.66	SRR23295636
SRR23295636.56087	1478	49.39	22.54	SRR23295636
SRR23295636.56088	1482	49.46	43.94	SRR23295636
SRR23295636.56089	1481	49.56	24.76	SRR23295636
SRR23295636.56090	1481	49.56	33.38	SRR23295636
SRR23295636.56091	1480	49.46	27.83	SRR23295636
SRR23295636.56092	1482	49.46	39.44	SRR23295636
SRR23295636.56093	1481	49.56	45.70	SRR23295636
SRR23295636.56094	1473	54.11	30.56	SRR23295636
SRR23295636.56095	1481	49.56	37.73	SRR23295636
SRR23295636.56096	1444	55.33	26.49	SRR23295636
SRR23295636.56097	1481	49.49	34.98	SRR23295636
SRR23295636.56098	1482	49.39	51.17	SRR23295636
SRR23295636.56099	1481	49.49	32.82	SRR23295636
SRR23295636.56100	1481	49.56	34.71	SRR23295636
SRR23295636.56101	1480	50.81	27.73	SRR23295636
SRR23295636.56102	1450	56.90	92.11	SRR23295636
SRR23295636.56103	1467	50.31	31.45	SRR23295636
SRR23295636.56104	1478	49.53	33.35	SRR23295636
SRR23295636.56105	1481	49.56	26.52	SRR23295636
SRR23295636.56106	1483	50.30	25.30	SRR23295636
SRR23295636.56107	1480	49.53	60.69	SRR23295636
SRR23295636.56108	1483	49.49	30.92	SRR23295636
SRR23295636.56109	1493	51.37	25.86	SRR23295636
SRR23295636.56110	1487	49.63	47.38	SRR23295636
SRR23295636.56111	1424	56.25	22.39	SRR23295636
SRR23295636.56112	1474	54.41	27.29	SRR23295636
SRR23295636.56113	1496	54.41	35.29	SRR23295636
SRR23295636.56114	1482	49.53	28.24	SRR23295636
SRR23295636.56115	1491	49.36	25.86	SRR23295636
SRR23295636.56116	1481	49.70	29.77	SRR23295636
SRR23295636.56117	1482	49.53	33.30	SRR23295636
SRR23295636.56118	1469	54.25	23.66	SRR23295636
SRR23295636.56119	1580	55.89	21.11	SRR23295636
SRR23295636.56120	1469	51.80	35.63	SRR23295636
SRR23295636.56121	1483	49.49	21.22	SRR23295636
SRR23295636.56122	1481	49.49	43.64	SRR23295636
SRR23295636.56123	1473	54.24	32.40	SRR23295636
SRR23295636.56124	1478	49.53	32.05	SRR23295636
SRR23295636.56125	1482	49.60	47.57	SRR23295636
SRR23295636.56126	1480	49.59	29.41	SRR23295636
SRR23295636.56127	1481	49.36	93.00	SRR23295636
SRR23295636.56128	1497	55.24	23.51	SRR23295636
SRR23295636.56129	1478	49.53	32.78	SRR23295636
SRR23295636.56130	1448	51.73	22.61	SRR23295636
SRR23295636.56131	1480	49.53	30.09	SRR23295636
SRR23295636.56132	1481	49.49	65.70	SRR23295636
SRR23295636.56133	1481	49.36	40.22	SRR23295636
SRR23295636.56134	1481	49.56	93.00	SRR23295636
SRR23295636.56135	1481	49.49	51.37	SRR23295636
SRR23295636.56136	1474	54.21	34.92	SRR23295636
SRR23295636.56137	1445	55.71	36.26	SRR23295636
SRR23295636.56138	1482	49.53	33.63	SRR23295636
SRR23295636.56139	1482	49.53	39.71	SRR23295636
SRR23295636.56140	1418	56.06	33.14	SRR23295636
SRR23295636.56141	1482	49.60	34.58	SRR23295636
SRR23295636.56142	1422	51.13	34.48	SRR23295636
SRR23295636.56143	1460	54.38	58.81	SRR23295636
SRR23295636.56144	1471	51.87	35.82	SRR23295636
SRR23295636.56145	1482	49.53	48.66	SRR23295636
SRR23295636.56146	1480	49.53	58.19	SRR23295636
SRR23295636.56147	1482	49.53	35.62	SRR23295636
SRR23295636.56148	1427	55.78	93.00	SRR23295636
SRR23295636.56149	1474	54.34	72.59	SRR23295636
SRR23295636.56150	1481	49.56	92.89	SRR23295636
SRR23295636.56151	1409	39.32	41.45	SRR23295636
SRR23295636.56152	1482	49.66	20.42	SRR23295636
SRR23295636.56153	1481	49.43	31.98	SRR23295636
SRR23295636.56154	1481	49.49	56.70	SRR23295636
SRR23295636.56155	1428	52.87	24.86	SRR23295636
SRR23295636.56156	1472	51.83	23.71	SRR23295636
SRR23295636.56157	1473	54.45	31.54	SRR23295636
SRR23295636.56158	1480	49.53	29.36	SRR23295636
SRR23295636.56159	1477	54.30	25.99	SRR23295636
SRR23295636.56160	1480	49.46	90.75	SRR23295636
SRR23295636.56162	1474	54.27	28.90	SRR23295636
SRR23295636.56163	1481	49.63	37.87	SRR23295636
SRR23295636.56164	1474	51.83	31.40	SRR23295636
SRR23295636.56165	1451	57.48	21.72	SRR23295636
SRR23295636.56166	1482	49.53	36.07	SRR23295636
SRR23295636.56167	1458	55.01	35.04	SRR23295636
SRR23295636.56168	1518	52.96	32.77	SRR23295636
SRR23295636.56169	1482	54.32	30.44	SRR23295636
SRR23295636.56170	1482	49.46	38.88	SRR23295636
SRR23295636.56171	1488	51.81	69.68	SRR23295636
SRR23295636.56172	1481	49.56	92.98	SRR23295636
SRR23295636.56173	1484	49.46	27.29	SRR23295636
SRR23295636.56174	1481	49.56	90.25	SRR23295636
SRR23295636.56175	1471	51.87	93.00	SRR23295636
SRR23295636.56176	1484	49.53	28.83	SRR23295636
SRR23295636.56177	1474	54.34	36.36	SRR23295636
SRR23295636.56178	1415	52.72	93.00	SRR23295636
SRR23295636.56179	1474	54.41	56.67	SRR23295636
SRR23295636.56181	1480	49.46	41.70	SRR23295636
SRR23295636.56182	1521	43.92	44.21	SRR23295636
SRR23295636.56183	1481	49.49	41.41	SRR23295636
SRR23295636.56184	1482	49.60	34.63	SRR23295636
SRR23295636.56186	1471	51.87	83.97	SRR23295636
SRR23295636.56187	1480	49.66	42.84	SRR23295636
SRR23295636.56188	1442	55.48	29.79	SRR23295636
SRR23295636.56189	1412	52.12	22.82	SRR23295636
SRR23295636.56190	1420	55.85	53.29	SRR23295636
SRR23295636.56191	1459	56.07	22.15	SRR23295636
SRR23295636.56192	1471	50.37	26.95	SRR23295636
SRR23295636.56193	1474	57.12	23.17	SRR23295636
SRR23295636.56194	1481	49.56	39.71	SRR23295636
SRR23295636.56195	1471	51.87	93.00	SRR23295636
SRR23295636.56196	1472	54.28	28.17	SRR23295636
SRR23295636.56197	1486	49.66	30.18	SRR23295636
SRR23295636.56198	1474	54.41	91.91	SRR23295636
SRR23295636.56199	1498	49.53	21.37	SRR23295636
SRR23295636.56200	1487	54.40	25.14	SRR23295636
SRR23295636.56201	1482	49.53	70.17	SRR23295636
SRR23295636.56202	1448	51.31	93.00	SRR23295636
SRR23295636.56203	1481	49.56	93.00	SRR23295636
SRR23295636.56204	1484	55.46	71.77	SRR23295636
SRR23295636.56205	1481	49.49	28.54	SRR23295636
SRR23295636.56206	1482	49.53	55.15	SRR23295636
SRR23295636.56207	1482	49.53	38.55	SRR23295636
SRR23295636.56208	1465	56.86	24.63	SRR23295636
SRR23295636.56209	1481	49.49	37.63	SRR23295636
SRR23295636.56210	1465	52.63	32.08	SRR23295636
SRR23295636.56211	1482	49.60	34.34	SRR23295636
SRR23295636.56212	1492	50.00	34.98	SRR23295636
SRR23295636.56213	1439	57.05	64.61	SRR23295636
SRR23295636.56214	1497	49.43	20.72	SRR23295636
SRR23295636.56215	1481	49.56	92.25	SRR23295636
SRR23295636.56216	1479	49.56	37.22	SRR23295636
SRR23295636.56217	1474	50.20	93.00	SRR23295636
SRR23295636.56218	1476	49.73	23.65	SRR23295636
SRR23295636.56219	1481	49.49	35.30	SRR23295636
SRR23295636.56220	1484	49.60	25.94	SRR23295636
SRR23295636.56221	1444	57.83	67.56	SRR23295636
SRR23295636.56222	1473	54.24	21.46	SRR23295636
SRR23295636.56223	1481	49.49	92.68	SRR23295636
SRR23295636.56224	1473	50.85	22.11	SRR23295636
SRR23295636.56225	1440	58.19	49.57	SRR23295636
SRR23295636.56226	1474	54.34	53.53	SRR23295636
SRR23295636.56227	1409	39.32	41.04	SRR23295636
SRR23295636.56228	1483	49.43	31.16	SRR23295636
SRR23295636.56229	1459	54.49	33.96	SRR23295636
SRR23295636.56230	1474	54.21	41.41	SRR23295636
SRR23295636.56231	1475	54.37	33.88	SRR23295636
SRR23295636.56232	1418	58.53	20.29	SRR23295636
SRR23295636.56233	1495	51.64	25.05	SRR23295636
SRR23295636.56234	1482	49.39	84.97	SRR23295636
SRR23295636.56235	1436	53.13	65.56	SRR23295636
SRR23295636.56236	1447	55.49	34.85	SRR23295636
SRR23295636.56237	1481	49.36	92.63	SRR23295636
SRR23295636.56238	1423	50.18	84.77	SRR23295636
SRR23295636.56239	1481	49.56	52.62	SRR23295636
SRR23295636.56240	1486	54.98	87.00	SRR23295636
SRR23295636.56241	1449	54.93	22.32	SRR23295636
SRR23295636.56242	1436	55.43	73.50	SRR23295636
SRR23295636.56243	1482	49.39	40.25	SRR23295636
SRR23295636.56244	1412	55.03	83.93	SRR23295636
SRR23295636.56245	1481	49.56	93.00	SRR23295636
SRR23295636.56246	1513	51.75	20.83	SRR23295636
SRR23295636.56247	1480	49.59	35.14	SRR23295636
SRR23295636.56248	1443	58.84	29.31	SRR23295636
SRR23295636.56249	1481	49.49	36.71	SRR23295636
SRR23295636.56250	1483	49.56	30.62	SRR23295636
SRR23295636.56251	1479	49.49	26.87	SRR23295636
SRR23295636.56252	1480	49.46	37.57	SRR23295636
SRR23295636.56253	1424	54.63	52.47	SRR23295636
SRR23295636.56254	1484	54.72	81.62	SRR23295636
SRR23295636.56255	1448	51.38	93.00	SRR23295636
SRR23295636.56256	1451	56.03	31.26	SRR23295636
SRR23295636.56257	1481	49.56	93.00	SRR23295636
SRR23295636.56258	1447	55.63	78.71	SRR23295636
SRR23295636.56259	1474	54.27	57.71	SRR23295636
SRR23295636.56260	1463	58.85	26.46	SRR23295636
SRR23295636.56261	1392	52.23	76.66	SRR23295636
SRR23295636.56262	1473	54.31	92.32	SRR23295636
SRR23295636.56263	1481	49.56	92.99	SRR23295636
SRR23295636.56264	1494	54.42	21.06	SRR23295636
SRR23295636.56265	1481	49.56	37.71	SRR23295636
SRR23295636.56266	1481	49.49	41.26	SRR23295636
SRR23295636.56267	1436	56.20	21.22	SRR23295636
SRR23295636.56268	1482	49.53	50.54	SRR23295636
SRR23295636.56269	1449	55.35	46.26	SRR23295636
SRR23295636.56270	1481	49.56	60.70	SRR23295636
SRR23295636.56271	1482	49.46	37.26	SRR23295636
SRR23295636.56272	1474	54.27	49.68	SRR23295636
SRR23295636.56273	1481	49.36	37.61	SRR23295636
SRR23295636.56274	1482	49.46	36.59	SRR23295636
SRR23295636.56275	1449	55.76	32.00	SRR23295636
SRR23295636.56276	1481	49.56	73.45	SRR23295636
SRR23295636.56277	1481	49.36	29.12	SRR23295636
SRR23295636.56278	1473	54.31	58.23	SRR23295636
SRR23295636.56279	1481	49.56	36.58	SRR23295636
SRR23295636.56280	1425	55.72	93.00	SRR23295636
SRR23295636.56281	1481	49.56	89.38	SRR23295636
SRR23295636.56282	1472	54.28	30.28	SRR23295636
SRR23295636.56283	1481	49.49	92.94	SRR23295636
SRR23295636.56284	1476	54.27	28.85	SRR23295636
SRR23295636.56285	1480	54.39	30.76	SRR23295636
SRR23295636.56286	1484	49.39	38.65	SRR23295636
SRR23295636.56287	1483	49.70	25.92	SRR23295636
SRR23295636.56288	1488	51.28	52.67	SRR23295636
SRR23295636.56289	1481	49.56	49.03	SRR23295636
SRR23295636.56290	1474	49.80	24.08	SRR23295636
SRR23295636.56291	1481	49.56	35.12	SRR23295636
